"iforestRScore.id","iforestRScore.average_depth","iforestRScore.anomaly_score"
18925,13.32,0.406076825171895
18926,12.73,0.422614728313848
18927,12.28,0.435679699163586
18928,13.3,0.406626689128006
18929,14.1,0.385202294726107
18930,13.41,0.403611624390479
18931,13.67,0.396573678808404
18932,12.78,0.421187467223055
18933,13.05,0.413563138459087
18934,13.49,0.401432901415479
18935,13.74,0.394699905358645
18936,13.41,0.403611624390479
18937,12.48,0.429823909924145
18938,12.6,0.426348282909807
18939,13.28,0.407177297648573
18940,12.71,0.423186986054297
18941,13.79,0.393366918645887
18942,12.81,0.420333425292556
18943,14.22,0.38208748545044
18944,12.94,0.416652543124753
18945,13.14,0.411052489958861
18946,12.64,0.425195997275193
18947,13.21,0.409110305483944
18948,13.37,0.404705416147054
18949,11.54,0.458048339116194
18950,13.94,0.389394908446819
18951,13.74,0.394699905358645
18952,14.25,0.381312726562562
18953,12.67,0.424333827247325
18954,14.72,0.369377918143649
18955,12.4,0.432156721271829
18956,13.64,0.397379445206827
18957,13.63,0.397648397658264
18958,13.44,0.402793221000798
18959,14.47,0.375678958586218
18960,13.14,0.411052489958861
18961,14.08,0.385723892720751
18962,13.01,0.414683898923687
18963,13,0.414964563292547
18964,14.58,0.372893365778492
18965,13.57,0.399265939335149
18966,12.35,0.433621153434216
18967,14.37,0.378229368976463
18968,13.04,0.413843044280222
18969,12.35,0.433621153434216
18970,13.81,0.392834985312751
18971,12.69,0.423760018682367
18972,14.02,0.387292928270549
18973,13.39,0.40415815024658
18974,13.23,0.408557083039196
18975,13.82,0.392569288448555
18976,13.37,0.404705416147054
18977,12.56,0.427503691250636
18978,12.67,0.424333827247325
18979,13.61,0.398186848777668
18980,14.04,0.386769208535946
18981,14.45,0.376187661140983
18982,12.66,0.424621022834421
18983,12.73,0.422614728313848
18984,14.18,0.383122946563601
18985,12.03,0.443111749834706
18986,13.52,0.400618915822909
18987,13.84,0.392038433716769
18988,14.36,0.378485360365094
18989,13.1,0.412166446539561
18990,13.29,0.406901900254752
18991,13.26,0.407728651741801
18992,13,0.414964563292547
18993,13.03,0.414123139545873
18994,14.74,0.368878424114356
18995,12.98,0.415526462032574
18996,13.09,0.412445407058365
18997,12.81,0.420333425292556
18998,14.14,0.384161213787293
18999,13.98,0.388342496188624
19000,14.02,0.387292928270549
19001,13.53,0.400347954239416
19002,13.18,0.409941544053276
19003,12.47,0.430114821282684
19004,13.42,0.403338638666287
19005,12.09,0.441316576111476
19006,12.75,0.422043244413173
19007,12.41,0.431864428859045
19008,13.76,0.39416616948434
19009,13.01,0.414683898923687
19010,13.16,0.410496641180752
19011,14.54,0.373903910730427
19012,14.32,0.379511059681303
19013,12.02,0.443411654605363
19014,12.23,0.437156069499969
19015,13.32,0.406076825171895
19016,13.38,0.404431690628671
19017,14.13,0.384421219938697
19018,13.37,0.404705416147054
19019,15.13,0.359272175852826
19020,13.26,0.407728651741801
19021,13.42,0.403338638666287
19022,14.16,0.383641728936826
19023,11.93,0.44611994815135
19024,13.67,0.396573678808404
19025,11.73,0.452197749622064
19026,12.55,0.427793032249894
19027,13.81,0.392834985312751
19028,12.37,0.433034786013543
19029,13.26,0.407728651741801
19030,14.9,0.364906711314141
19031,14.3,0.380024951240064
19032,13.08,0.412724556381891
19033,13.06,0.413283421954336
19034,12.8,0.420617913346775
19035,13.37,0.404705416147054
19036,14.22,0.38208748545044
19037,15.12,0.359515336724871
19038,13.27,0.407452881435538
19039,13.09,0.412445407058365
19040,14.09,0.385463005496922
19041,12.69,0.423760018682367
19042,12.72,0.422900760388644
19043,12.28,0.435679699163586
19044,12.9,0.417781675908562
19045,13.92,0.389922183611457
19046,13.41,0.403611624390479
19047,11.59,0.456501411079088
19048,13.01,0.414683898923687
19049,14.1,0.385202294726107
19050,12.34,0.433914634824907
19051,14.14,0.384161213787293
19052,14.58,0.372893365778492
19053,12.77,0.42147253330584
19054,13.82,0.392569288448555
19055,13.82,0.392569288448555
19056,13.66,0.39684208590489
19057,13.08,0.412724556381891
19058,12.98,0.415526462032574
19059,13.9,0.390450172753328
19060,12.84,0.419481115103089
19061,13.12,0.411609091405404
19062,13.11,0.411887674697778
19063,13.31,0.406351664142353
19064,13.1,0.412166446539561
19065,14.38,0.377973550729511
19066,13.24,0.408280752417263
19067,13.16,0.410496641180752
19068,13.11,0.411887674697778
19069,14.89,0.365153685725469
19070,12.94,0.416652543124753
19071,14.88,0.365400827292835
19072,14.42,0.376952006817579
19073,13.66,0.39684208590489
19074,13.77,0.393899572263829
19075,11.93,0.44611994815135
19076,12.67,0.424333827247325
19077,13.85,0.39177327560617
19078,13.48,0.401704597307719
19079,12.79,0.420902593946836
19080,13.48,0.401704597307719
19081,13.86,0.391508296837231
19082,13.6,0.39845634769212
19083,12.7,0.423473405441834
19084,14.31,0.379767918537694
19085,13.15,0.410774471549897
19086,13.66,0.39684208590489
19087,13.96,0.388868346293933
19088,13.03,0.414123139545873
19089,14.05,0.38650761430499
19090,13.27,0.407452881435538
19091,14.14,0.384161213787293
19092,13.91,0.390186088874845
19093,12.53,0.428372301872114
19094,14.08,0.385723892720751
19095,14.54,0.373903910730427
19096,13.17,0.410218998724244
19097,14.06,0.386246197005238
19098,12.47,0.430114821282684
19099,13.01,0.414683898923687
19100,14.18,0.383122946563601
19101,14.95,0.363674342643731
19102,12.88,0.418347389268365
19103,14.8,0.367383991041246
19104,12.97,0.415807696660959
19105,13.72,0.395234363958555
19106,14.35,0.378741525012589
19107,12.75,0.422043244413173
19108,14.05,0.38650761430499
19109,12.37,0.433034786013543
19110,13.01,0.414683898923687
19111,13.3,0.406626689128006
19112,13.69,0.396037409110055
19113,12.89,0.418064436899994
19114,13.04,0.413843044280222
19115,13.31,0.406351664142353
19116,12.55,0.427793032249894
19117,12.89,0.418064436899994
19118,13.19,0.409664277040839
19119,11.88,0.447631696941078
19120,12.13,0.440123835876897
19121,13.69,0.396037409110055
19122,13.2,0.409387197560008
19123,14.81,0.367135508146329
19124,13.8,0.393100862004625
19125,12.73,0.422614728313848
19126,12.59,0.426636841911129
19127,12.28,0.435679699163586
19128,12.84,0.419481115103089
19129,12.71,0.423186986054297
19130,13.2,0.409387197560008
19131,13.68,0.396305453251054
19132,14.03,0.387030979817856
19133,13.62,0.397917532140811
19134,12.13,0.440123835876897
19135,13.18,0.409941544053276
19136,12.55,0.427793032249894
19137,14.74,0.368878424114356
19138,13.26,0.407728651741801
19139,13.41,0.403611624390479
19140,14.26,0.381054822863774
19141,12.57,0.427214545949316
19142,13.11,0.411887674697778
19143,14.11,0.38494176028896
19144,13.51,0.400890060797322
19145,14.44,0.376442270670703
19146,14.34,0.378997863036214
19147,13.76,0.39416616948434
19148,13.46,0.402248540880392
19149,12.01,0.44371176235613
19150,12.41,0.431864428859045
19151,14.88,0.365400827292835
19152,13.5,0.401161389286777
19153,13.69,0.396037409110055
19154,13.42,0.403338638666287
19155,12.75,0.422043244413173
19156,12.94,0.416652543124753
19157,12.22,0.437451943375609
19158,13.4,0.40388479487556
19159,14.48,0.375424865328304
19160,14.03,0.387030979817856
19161,11.89,0.447328937913398
19162,13.12,0.411609091405404
19163,13.11,0.411887674697778
19164,13.62,0.397917532140811
19165,14.04,0.386769208535946
19166,12.84,0.419481115103089
19167,13.49,0.401432901415479
19168,14.54,0.373903910730427
19169,14,0.387817357168019
19170,12.79,0.420902593946836
19171,12.52,0.428662230760249
19172,12.55,0.427793032249894
19173,14.09,0.385463005496922
19174,13.18,0.409941544053276
19175,12.69,0.423760018682367
19176,12.94,0.416652543124753
19177,14.15,0.383901383492984
19178,12.68,0.424046825907101
19179,13.48,0.401704597307719
19180,12.38,0.432741899715139
19181,13.08,0.412724556381891
19182,12.86,0.418913868654118
19183,12.19,0.438340767056384
19184,13.39,0.40415815024658
19185,13.97,0.388605332295541
19186,13.08,0.412724556381891
19187,13.83,0.39230377129041
19188,13.87,0.391243497288654
19189,13.03,0.414123139545873
19190,12.38,0.432741899715139
19191,12.46,0.430405929534454
19192,12.25,0.43656492196283
19193,14.11,0.38494176028896
19194,14.26,0.381054822863774
19195,13.29,0.406901900254752
19196,12.95,0.416370737078178
19197,13.66,0.39684208590489
19198,12.99,0.415245417619321
19199,12.85,0.419197395930817
19200,14.27,0.380797093600071
19201,12.56,0.427503691250636
19202,12.88,0.418347389268365
19203,13.25,0.408004608693602
19204,13.16,0.410496641180752
19205,12.62,0.425771750282239
19206,12.86,0.418913868654118
19207,13.96,0.388868346293933
19208,13.24,0.408280752417263
19209,13.66,0.39684208590489
19210,12.65,0.424908412799858
19211,13.67,0.396573678808404
19212,14.42,0.376952006817579
19213,12.66,0.424621022834421
19214,13.35,0.405253423093985
19215,13.52,0.400618915822909
19216,13.42,0.403338638666287
19217,13.04,0.413843044280222
19218,12.8,0.420617913346775
19219,13.77,0.393899572263829
19220,13.25,0.408004608693602
19221,13.46,0.402248540880392
19222,13.12,0.411609091405404
19223,12.99,0.415245417619321
19224,12.82,0.420049129653949
19225,12.49,0.429533195325667
19226,13,0.414964563292547
19227,13.8,0.393100862004625
19228,14.44,0.376442270670703
19229,13.81,0.392834985312751
19230,12.8,0.420617913346775
19231,13.52,0.400618915822909
19232,13.22,0.408833600685896
19233,12.38,0.432741899715139
19234,13.68,0.396305453251054
19235,12.93,0.416934539901946
19236,14.03,0.387030979817856
19237,13.4,0.40388479487556
19238,12.1,0.44101808836274
19239,12.89,0.418064436899994
19240,13.08,0.412724556381891
19241,12.18,0.438637442753345
19242,12.84,0.419481115103089
19243,13.27,0.407452881435538
19244,14.03,0.387030979817856
19245,12.74,0.422328889698974
19246,12.71,0.423186986054297
19247,12.75,0.422043244413173
19248,13.19,0.409664277040839
19249,13.38,0.404431690628671
19250,13.54,0.400077175922806
19251,12.99,0.415245417619321
19252,14.68,0.370378936195437
19253,13.32,0.406076825171895
19254,12.7,0.423473405441834
19255,13.73,0.394967044256765
19256,14.09,0.385463005496922
19257,12.54,0.428082569079539
19258,13.19,0.409664277040839
19259,12.97,0.415807696660959
19260,13.95,0.389131538304199
19261,14.56,0.373398296394091
19262,12.97,0.415807696660959
19263,13.39,0.40415815024658
19264,12.11,0.440719802498414
19265,12.9,0.417781675908562
19266,14.32,0.379511059681303
19267,12.26,0.43626964803072
19268,12.81,0.420333425292556
19269,12.94,0.416652543124753
19270,13.02,0.414403424384259
19271,13.35,0.405253423093985
19272,12.74,0.422328889698974
19273,12.07,0.441914157808819
19274,14.44,0.376442270670703
19275,13.64,0.397379445206827
19276,12.78,0.421187467223055
19277,13.18,0.409941544053276
19278,12.96,0.416089121633218
19279,14.17,0.383382249999959
19280,13.91,0.390186088874845
19281,13.21,0.409110305483944
19282,12.74,0.422328889698974
19283,14.25,0.381312726562562
19284,13.36,0.404979326927029
19285,13.88,0.39097887683922
19286,12.1,0.44101808836274
19287,13.71,0.395501864586383
19288,12.72,0.422900760388644
19289,14.34,0.378997863036214
19290,14.12,0.384681402066219
19291,12.98,0.415526462032574
19292,13.49,0.401432901415479
19293,12.47,0.430114821282684
19294,13.19,0.409664277040839
19295,13.3,0.406626689128006
19296,13.34,0.405527704773396
19297,13.3,0.406626689128006
19298,14.71,0.369627918735753
19299,13.18,0.409941544053276
19300,12.64,0.425195997275193
19301,13.26,0.407728651741801
19302,14.03,0.387030979817856
19303,12.19,0.438340767056384
19304,12.16,0.439231396667038
19305,14.66,0.370880462050872
19306,14.28,0.380539538653472
19307,12.25,0.43656492196283
19308,13.07,0.413003894637924
19309,12.68,0.424046825907101
19310,13.33,0.405802172090818
19311,13.96,0.388868346293933
19312,12.25,0.43656492196283
19313,13.73,0.394967044256765
19314,13.2,0.409387197560008
19315,13.51,0.400890060797322
19316,12.67,0.424333827247325
19317,12.47,0.430114821282684
19318,13.17,0.410218998724244
19319,13.47,0.401976477087871
19320,13.78,0.39363315535833
19321,13.2,0.409387197560008
19322,13.12,0.411609091405404
19323,13.58,0.398995892847367
19324,14.85,0.366143256062876
19325,14.74,0.368878424114356
19326,12.29,0.435385023958502
19327,12.77,0.42147253330584
19328,14.23,0.381829057737715
19329,13.73,0.394967044256765
19330,13.41,0.403611624390479
19331,13.33,0.405802172090818
19332,13.41,0.403611624390479
19333,13.14,0.411052489958861
19334,13.23,0.408557083039196
19335,13.71,0.395501864586383
19336,12.05,0.442512548684663
19337,12.64,0.425195997275193
19338,12.47,0.430114821282684
19339,12.97,0.415807696660959
19340,14.15,0.383901383492984
19341,13.94,0.389394908446819
19342,13.22,0.408833600685896
19343,12.77,0.42147253330584
19344,13.4,0.40388479487556
19345,12.46,0.430405929534454
19346,13.26,0.407728651741801
19347,14.3,0.380024951240064
19348,12.6,0.426348282909807
19349,13.19,0.409664277040839
19350,12.47,0.430114821282684
19351,12.22,0.437451943375609
19352,12.93,0.416934539901946
19353,12.8,0.420617913346775
19354,13.51,0.400890060797322
19355,13.7,0.395769546262705
19356,14.39,0.377717905507134
19357,13.91,0.390186088874845
19358,12.77,0.42147253330584
19359,12.68,0.424046825907101
19360,13.41,0.403611624390479
19361,13.21,0.409110305483944
19362,12.56,0.427503691250636
19363,12.42,0.431572334140408
19364,12.82,0.420049129653949
19365,12.83,0.419765026300811
19366,12.02,0.443411654605363
19367,13.04,0.413843044280222
19368,12.19,0.438340767056384
19369,12.76,0.421757792325685
19370,12.6,0.426348282909807
19371,14.09,0.385463005496922
19372,12.19,0.438340767056384
19373,13.78,0.39363315535833
19374,11.62,0.455575763055978
19375,13.32,0.406076825171895
19376,13.41,0.403611624390479
19377,13.65,0.39711067466338
19378,11.24,0.467440613442845
19379,13.88,0.39097887683922
19380,13.03,0.414123139545873
19381,13.12,0.411609091405404
19382,14.71,0.369627918735753
19383,12.94,0.416652543124753
19384,13.46,0.402248540880392
19385,13.18,0.409941544053276
19386,12.94,0.416652543124753
19387,13.19,0.409664277040839
19388,13,0.414964563292547
19389,15.35,0.353964049640104
19390,11.81,0.449756755441502
19391,13.42,0.403338638666287
19392,12,0.444012073224387
19393,12.83,0.419765026300811
19394,13.13,0.411330696534912
19395,14.59,0.372641156576993
19396,13.48,0.401704597307719
19397,13.05,0.413563138459087
19398,12.58,0.426925596213571
19399,12.62,0.425771750282239
19400,12.84,0.419481115103089
19401,14.3,0.380024951240064
19402,12.65,0.424908412799858
19403,13.01,0.414683898923687
19404,13.72,0.395234363958555
19405,13.89,0.390714435367796
19406,13.49,0.401432901415479
19407,13.02,0.414403424384259
19408,12.32,0.434502193638731
19409,13.45,0.402520788809826
19410,13.72,0.395234363958555
19411,14.65,0.371131479587541
19412,14.47,0.375678958586218
19413,14.93,0.36416678988619
19414,12.08,0.441615265881258
19415,13.64,0.397379445206827
19416,13.15,0.410774471549897
19417,13.86,0.391508296837231
19418,13.83,0.39230377129041
19419,13.27,0.407452881435538
19420,12.73,0.422614728313848
19421,14.48,0.375424865328304
19422,14.24,0.381570804814496
19423,11.75,0.451586261861423
19424,13.85,0.39177327560617
19425,14.01,0.38755505401394
19426,13.38,0.404431690628671
19427,14.58,0.372893365778492
19428,13.73,0.394967044256765
19429,12.38,0.432741899715139
19430,12.43,0.431280436982207
19431,13.55,0.399806580749124
19432,13.12,0.411609091405404
19433,14.13,0.384421219938697
19434,13.64,0.397379445206827
19435,13.43,0.40306583757802
19436,13.35,0.405253423093985
19437,13.17,0.410218998724244
19438,13.39,0.40415815024658
19439,13.54,0.400077175922806
19440,12.37,0.433034786013543
19441,14.68,0.370378936195437
19442,14.8,0.367383991041246
19443,13.76,0.39416616948434
19444,13.91,0.390186088874845
19445,12.77,0.42147253330584
19446,12.66,0.424621022834421
19447,14.4,0.377462433192305
19448,13.35,0.405253423093985
19449,13.35,0.405253423093985
19450,13.66,0.39684208590489
19451,12.79,0.420902593946836
19452,13.01,0.414683898923687
19453,14.1,0.385202294726107
19454,14.07,0.385984956517021
19455,13.46,0.402248540880392
19456,13.18,0.409941544053276
19457,12.18,0.438637442753345
19458,12.64,0.425195997275193
19459,13.01,0.414683898923687
19460,12.4,0.432156721271829
19461,12.45,0.430697234812716
19462,14.06,0.386246197005238
19463,12.94,0.416652543124753
19464,13.13,0.411330696534912
19465,13.67,0.396573678808404
19466,14.08,0.385723892720751
19467,13.83,0.39230377129041
19468,13.22,0.408833600685896
19469,13.07,0.413003894637924
19470,13.61,0.398186848777668
19471,12.66,0.424621022834421
19472,13.39,0.40415815024658
19473,12.87,0.418630533143201
19474,13.31,0.406351664142353
19475,13.14,0.411052489958861
19476,13.28,0.407177297648573
19477,13.32,0.406076825171895
19478,14.05,0.38650761430499
19479,13.48,0.401704597307719
19480,13.74,0.394699905358645
19481,12.04,0.44281204790687
19482,12.18,0.438637442753345
19483,14.74,0.368878424114356
19484,13.46,0.402248540880392
19485,13.27,0.407452881435538
19486,13.44,0.402793221000798
19487,15.02,0.36195601547272
19488,13.55,0.399806580749124
19489,12.86,0.418913868654118
19490,12.99,0.415245417619321
19491,12.19,0.438340767056384
19492,13.41,0.403611624390479
19493,12.14,0.439826154846891
19494,13.57,0.399265939335149
19495,14.2,0.382604865717687
19496,12.84,0.419481115103089
19497,13.71,0.395501864586383
19498,12.99,0.415245417619321
19499,12.72,0.422900760388644
19500,13.35,0.405253423093985
19501,12.03,0.443111749834706
19502,12.9,0.417781675908562
19503,12.16,0.439231396667038
19504,13.07,0.413003894637924
19505,12.21,0.437748017503187
19506,13.49,0.401432901415479
19507,13.01,0.414683898923687
19508,14.65,0.371131479587541
19509,13.29,0.406901900254752
19510,13.52,0.400618915822909
19511,14.8,0.367383991041246
19512,13.9,0.390450172753328
19513,13.57,0.399265939335149
19514,13.94,0.389394908446819
19515,13.3,0.406626689128006
19516,13.39,0.40415815024658
19517,14.18,0.383122946563601
19518,14.56,0.373398296394091
19519,12.46,0.430405929534454
19520,13.49,0.401432901415479
19521,14.19,0.382863818509051
19522,14.66,0.370880462050872
19523,13.31,0.406351664142353
19524,13.89,0.390714435367796
19525,14.11,0.38494176028896
19526,13.57,0.399265939335149
19527,14.39,0.377717905507134
19528,12.93,0.416934539901946
19529,14.46,0.375933223818313
19530,13.2,0.409387197560008
19531,13.17,0.410218998724244
19532,12.92,0.417216727538846
19533,12.35,0.433621153434216
19534,13.72,0.395234363958555
19535,13.91,0.390186088874845
19536,13.25,0.408004608693602
19537,13.01,0.414683898923687
19538,13.04,0.413843044280222
19539,13.51,0.400890060797322
19540,12.94,0.416652543124753
19541,12.27,0.435974573809331
19542,14.51,0.374663616236881
19543,12.85,0.419197395930817
19544,12.06,0.442213252030982
19545,14.5,0.374917194269833
19546,12.88,0.418347389268365
19547,13.41,0.403611624390479
19548,12.55,0.427793032249894
19549,12.9,0.417781675908562
19550,13.54,0.400077175922806
19551,12.71,0.423186986054297
19552,13.27,0.407452881435538
19553,14.54,0.373903910730427
19554,13.62,0.397917532140811
19555,12.75,0.422043244413173
19556,14.58,0.372893365778492
19557,13.27,0.407452881435538
19558,13.05,0.413563138459087
19559,12.4,0.432156721271829
19560,13.1,0.412166446539561
19561,13.71,0.395501864586383
19562,12.61,0.426059919077512
19563,13.15,0.410774471549897
19564,13.62,0.397917532140811
19565,13.52,0.400618915822909
19566,12.16,0.439231396667038
19567,12.78,0.421187467223055
19568,12.75,0.422043244413173
19569,13.97,0.388605332295541
19570,14.22,0.38208748545044
19571,12.89,0.418064436899994
19572,13.4,0.40388479487556
19573,14.43,0.376697052524025
19574,13.34,0.405527704773396
19575,13.67,0.396573678808404
19576,13.62,0.397917532140811
19577,12.75,0.422043244413173
19578,13.85,0.39177327560617
19579,13.76,0.39416616948434
19580,13.6,0.39845634769212
19581,13.81,0.392834985312751
19582,12.28,0.435679699163586
19583,12.9,0.417781675908562
19584,12.48,0.429823909924145
19585,12.56,0.427503691250636
19586,13.54,0.400077175922806
19587,13.11,0.411887674697778
19588,13.02,0.414403424384259
19589,13.26,0.407728651741801
19590,13.95,0.389131538304199
19591,13.38,0.404431690628671
19592,13.16,0.410496641180752
19593,14.33,0.379254374553311
19594,12.41,0.431864428859045
19595,13.1,0.412166446539561
19596,13.55,0.399806580749124
19597,13.34,0.405527704773396
19598,13.7,0.395769546262705
19599,14.83,0.366639046432585
19600,12.87,0.418630533143201
19601,13.11,0.411887674697778
19602,13.33,0.405802172090818
19603,12.95,0.416370737078178
19604,12.84,0.419481115103089
19605,12.78,0.421187467223055
19606,12.72,0.422900760388644
19607,13.85,0.39177327560617
19608,12.96,0.416089121633218
19609,13.6,0.39845634769212
19610,12.26,0.43626964803072
19611,12.39,0.432449211512563
19612,14.17,0.383382249999959
19613,12.61,0.426059919077512
19614,14.36,0.378485360365094
19615,14.26,0.381054822863774
19616,13.44,0.402793221000798
19617,14.89,0.365153685725469
19618,13.45,0.402520788809826
19619,13.27,0.407452881435538
19620,13.85,0.39177327560617
19621,13.61,0.398186848777668
19622,12.98,0.415526462032574
19623,14.23,0.381829057737715
19624,14.56,0.373398296394091
19625,13.12,0.411609091405404
19626,13.21,0.409110305483944
19627,14.14,0.384161213787293
19628,13.11,0.411887674697778
19629,12.41,0.431864428859045
19630,13.53,0.400347954239416
19631,14.73,0.369128086641305
19632,13.71,0.395501864586383
19633,12.34,0.433914634824907
19634,12.6,0.426348282909807
19635,13.16,0.410496641180752
19636,13.33,0.405802172090818
19637,13.07,0.413003894637924
19638,12.77,0.42147253330584
19639,13.81,0.392834985312751
19640,14.24,0.381570804814496
19641,13.76,0.39416616948434
19642,13.06,0.413283421954336
19643,13.51,0.400890060797322
19644,14.02,0.387292928270549
19645,13.61,0.398186848777668
19646,13.07,0.413003894637924
19647,12.63,0.425483776392075
19648,12.87,0.418630533143201
19649,14.89,0.365153685725469
19650,13.02,0.414403424384259
19651,12,0.444012073224387
19652,14.59,0.372641156576993
19653,14.8,0.367383991041246
19654,13.79,0.393366918645887
19655,13.46,0.402248540880392
19656,13.09,0.412445407058365
19657,13.6,0.39845634769212
19658,13.5,0.401161389286777
19659,13.88,0.39097887683922
19660,13,0.414964563292547
19661,12.31,0.43479627133083
19662,14.33,0.379254374553311
19663,11.99,0.444312587347606
19664,13.84,0.392038433716769
19665,13.52,0.400618915822909
19666,12.08,0.441615265881258
19667,13.47,0.401976477087871
19668,12.99,0.415245417619321
19669,13.81,0.392834985312751
19670,12.79,0.420902593946836
19671,13.31,0.406351664142353
19672,14.13,0.384421219938697
19673,13.11,0.411887674697778
19674,13.65,0.39711067466338
19675,14.84,0.366391067386495
19676,13.05,0.413563138459087
19677,12.16,0.439231396667038
19678,13.37,0.404705416147054
19679,12.71,0.423186986054297
19680,12.79,0.420902593946836
19681,13.4,0.40388479487556
19682,13.31,0.406351664142353
19683,13.49,0.401432901415479
19684,14.28,0.380539538653472
19685,12.74,0.422328889698974
19686,13.43,0.40306583757802
19687,12.57,0.427214545949316
19688,13.87,0.391243497288654
19689,13.16,0.410496641180752
19690,12.61,0.426059919077512
19691,13.15,0.410774471549897
19692,14.66,0.370880462050872
19693,13.58,0.398995892847367
19694,12.86,0.418913868654118
19695,12.36,0.433327870541846
19696,12.95,0.416370737078178
19697,13.67,0.396573678808404
19698,12.49,0.429533195325667
19699,12.35,0.433621153434216
19700,13.54,0.400077175922806
19701,13.67,0.396573678808404
19702,12.45,0.430697234812716
19703,12.08,0.441615265881258
19704,14.46,0.375933223818313
19705,13.19,0.409664277040839
19706,12.76,0.421757792325685
19707,11.92,0.446421888916374
19708,13.82,0.392569288448555
19709,12.91,0.41749910616463
19710,12.62,0.425771750282239
19711,12.69,0.423760018682367
19712,12.37,0.433034786013543
19713,13.15,0.410774471549897
19714,12.64,0.425195997275193
19715,12.76,0.421757792325685
19716,13.77,0.393899572263829
19717,13.65,0.39711067466338
19718,13.01,0.414683898923687
19719,12.91,0.41749910616463
19720,13.49,0.401432901415479
19721,12.79,0.420902593946836
19722,13.65,0.39711067466338
19723,12.64,0.425195997275193
19724,12.51,0.428952355876664
19725,14.24,0.381570804814496
19726,13.51,0.400890060797322
19727,12.14,0.439826154846891
19728,12.63,0.425483776392075
19729,14.01,0.38755505401394
19730,13.33,0.405802172090818
19731,13.12,0.411609091405404
19732,14.17,0.383382249999959
19733,13.59,0.398726029007536
19734,14.33,0.379254374553311
19735,13.42,0.403338638666287
19736,14.6,0.372389117959063
19737,12.96,0.416089121633218
19738,13.71,0.395501864586383
19739,12.26,0.43626964803072
19740,12.56,0.427503691250636
19741,13.97,0.388605332295541
19742,12.64,0.425195997275193
19743,14.51,0.374663616236881
19744,13.17,0.410218998724244
19745,12.16,0.439231396667038
19746,13.96,0.388868346293933
19747,11.95,0.445516679142824
19748,14.19,0.382863818509051
19749,13.54,0.400077175922806
19750,13.94,0.389394908446819
19751,13.23,0.408557083039196
19752,14.48,0.375424865328304
19753,11.94,0.445818211606209
19754,14.66,0.370880462050872
19755,13.29,0.406901900254752
19756,12.4,0.432156721271829
19757,13.36,0.404979326927029
19758,13.75,0.394432947141905
19759,13.45,0.402520788809826
19760,12.41,0.431864428859045
19761,12.08,0.441615265881258
19762,12.25,0.43656492196283
19763,12.17,0.438934319244929
19764,12.14,0.439826154846891
19765,12.62,0.425771750282239
19766,14.88,0.365400827292835
19767,13.59,0.398726029007536
19768,12.91,0.41749910616463
19769,14.59,0.372641156576993
19770,12.96,0.416089121633218
19771,13.78,0.39363315535833
19772,14.13,0.384421219938697
19773,12.63,0.425483776392075
19774,13.57,0.399265939335149
19775,12.51,0.428952355876664
19776,13.37,0.404705416147054
19777,15.3,0.35516351342976
19778,13.38,0.404431690628671
19779,13.35,0.405253423093985
19780,13.32,0.406076825171895
19781,14.05,0.38650761430499
19782,14.14,0.384161213787293
19783,14.11,0.38494176028896
19784,12.11,0.440719802498414
19785,13.12,0.411609091405404
19786,13.79,0.393366918645887
19787,12.61,0.426059919077512
19788,13.08,0.412724556381891
19789,13.66,0.39684208590489
19790,13.21,0.409110305483944
19791,13.51,0.400890060797322
19792,14.37,0.378229368976463
19793,13.35,0.405253423093985
19794,13.2,0.409387197560008
19795,13.75,0.394432947141905
19796,12.95,0.416370737078178
19797,12.83,0.419765026300811
19798,12.38,0.432741899715139
19799,12.38,0.432741899715139
19800,13.41,0.403611624390479
19801,13.65,0.39711067466338
19802,12.57,0.427214545949316
19803,13.34,0.405527704773396
19804,13.08,0.412724556381891
19805,13.98,0.388342496188624
19806,12.44,0.43098873725082
19807,14.24,0.381570804814496
19808,12.81,0.420333425292556
19809,13.58,0.398995892847367
19810,13.86,0.391508296837231
19811,13.27,0.407452881435538
19812,13.13,0.411330696534912
19813,12.54,0.428082569079539
19814,13.57,0.399265939335149
19815,13.18,0.409941544053276
19816,12.98,0.415526462032574
19817,13.98,0.388342496188624
19818,13.61,0.398186848777668
19819,12.11,0.440719802498414
19820,12.7,0.423473405441834
19821,12.38,0.432741899715139
19822,12.48,0.429823909924145
19823,13.35,0.405253423093985
19824,14.17,0.383382249999959
19825,12.05,0.442512548684663
19826,13.27,0.407452881435538
19827,12.95,0.416370737078178
19828,14.04,0.386769208535946
19829,13.28,0.407177297648573
19830,12.5,0.42924267735417
19831,14.88,0.365400827292835
19832,13.09,0.412445407058365
19833,13.19,0.409664277040839
19834,13.17,0.410218998724244
19835,13.73,0.394967044256765
19836,13.32,0.406076825171895
19837,12.97,0.415807696660959
19838,14.31,0.379767918537694
19839,14.16,0.383641728936826
19840,13.01,0.414683898923687
19841,13.73,0.394967044256765
19842,15.11,0.359758662171891
19843,14.48,0.375424865328304
19844,13.44,0.402793221000798
19845,13.6,0.39845634769212
19846,13.13,0.411330696534912
19847,13.89,0.390714435367796
19848,13.74,0.394699905358645
19849,13.11,0.411887674697778
19850,13.81,0.392834985312751
19851,14.75,0.368628930448514
19852,12.9,0.417781675908562
19853,11.93,0.44611994815135
19854,13.48,0.401704597307719
19855,12.51,0.428952355876664
